motor,doc_id,nombre_pdf,ruta_relativa_repo,ruta_absoluta_pdf,page_index,campo,valor_gold,valor_pred,exactitud_binaria,tiempo_pagina_s,len_texto_pagina,fecha_corrida
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,17,moneda,PEN,PEN,1,0.008,1057,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,17,monto_subtotal,38.14,,0,0.008,1057,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,17,monto_igv,6.86,6.86,1,0.008,1057,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,17,monto_total,45.00,45.00,1,0.008,1057,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,17,ruc_receptor,20380795907,20380795907,1,0.008,1057,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,17,razon_social_emisor,RESTAURANT HATUN WASI,FACTURA ELECTRÓNICA,0,0.008,1057,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,19,ruc_emisor,10288019482,10288019482,1,0.0082,1332,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,19,tipo_documento,01,01,1,0.0082,1332,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,19,serie_numero,F003-2106,F003-2106,1,0.0082,1332,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,19,fecha_emision,2026-02-07,2026-02-07,1,0.0082,1332,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,19,moneda,PEN,PEN,1,0.0082,1332,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,19,monto_subtotal,45.45,,0,0.0082,1332,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,19,monto_igv,4.55,,0,0.0082,1332,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,19,monto_total,50.00,1.00,0,0.0082,1332,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,19,ruc_receptor,20380795907,20380795907,1,0.0082,1332,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,19,razon_social_emisor,RESTAURANTE EL DORADO,"Ofrece: Pollos a La Brasa, Brosther, Salchipapas,",0,0.0082,1332,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,21,ruc_emisor,10288513673,10288513673,1,0.0075,1021,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,21,tipo_documento,01,01,1,0.0075,1021,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,21,serie_numero,F001-00001712,,0,0.0075,1021,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,21,fecha_emision,2026-02-08,2026-02-08,1,0.0075,1021,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,21,moneda,PEN,PEN,1,0.0075,1021,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,21,monto_subtotal,27.12,,0,0.0075,1021,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,21,monto_igv,4.88,4.88,1,0.0075,1021,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,21,monto_total,32.00,32.00,1,0.0075,1021,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,21,ruc_receptor,20380795907,20380795907,1,0.0075,1021,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,21,razon_social_emisor,RESTAURANT HATUN WASI,FACTURA ELECTRÓNICA,0,0.0075,1021,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,23,ruc_emisor,20615320561,20615320561,1,0.0079,1076,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,23,tipo_documento,01,01,1,0.0079,1076,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,23,serie_numero,E001-27,E001-27,1,0.0079,1076,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,23,fecha_emision,2026-02-08,2026-02-08,1,0.0079,1076,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,23,moneda,PEN,PEN,1,0.0079,1076,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,23,monto_subtotal,29.66,29.66,1,0.0079,1076,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,23,monto_igv,5.34,5.34,1,0.0079,1076,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,23,monto_total,35.00,29.66,0,0.0079,1076,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,23,ruc_receptor,20380795907,20380795907,1,0.0079,1076,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,23,razon_social_emisor,POLLOS A LA BRASA AMIGOS S.A.C.,E001-27,0,0.0079,1076,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,25,ruc_emisor,20612666751,20612666751,1,0.0092,1251,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,25,tipo_documento,01,01,1,0.0092,1251,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,25,serie_numero,E001-478,E001-478,1,0.0092,1251,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,25,fecha_emision,2026-02-08,2026-02-08,1,0.0092,1251,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,25,moneda,PEN,PEN,1,0.0092,1251,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,25,monto_subtotal,271.49,271.49,1,0.0092,1251,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,25,monto_igv,28.51,28.51,1,0.0092,1251,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,25,monto_total,300.00,271.49,0,0.0092,1251,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,25,ruc_receptor,20380795907,20380795907,1,0.0092,1251,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,25,razon_social_emisor,HOTEL SUMAC SAMARI S.A.C.,E001-478,0,0.0092,1251,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,27,ruc_emisor,20611798637,20611798637,1,0.0085,982,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,27,tipo_documento,01,01,1,0.0085,982,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,27,serie_numero,E001-324,E001-324,1,0.0085,982,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,27,fecha_emision,2026-02-08,2026-02-08,1,0.0085,982,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,27,moneda,PEN,PEN,1,0.0085,982,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,27,monto_subtotal,40.00,40.00,1,0.0085,982,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,27,monto_igv,0.00,0.00,1,0.0085,982,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,27,monto_total,40.00,40.00,1,0.0085,982,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,27,ruc_receptor,20380795907,20380795907,1,0.0085,982,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,27,razon_social_emisor,E T M TOURS PUQUIO-NASCA S.A.C.,E001-324,0,0.0085,982,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,29,ruc_emisor,20606737310,20606737310,1,0.0076,1100,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,29,tipo_documento,01,01,1,0.0076,1100,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,29,serie_numero,E001-2203,E001-2203,1,0.0076,1100,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,29,fecha_emision,2026-02-08,2026-02-08,1,0.0076,1100,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,29,moneda,PEN,PEN,1,0.0076,1100,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,29,monto_subtotal,29.66,29.66,1,0.0076,1100,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,29,monto_igv,5.34,5.34,1,0.0076,1100,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,29,monto_total,35.00,29.66,0,0.0076,1100,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,29,ruc_receptor,20380795907,20380795907,1,0.0076,1100,2026-04-13
tesseract_baseline,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,29,razon_social_emisor,MULTISERVICIOS ASIEL S.A.C.,E001-2203,0,0.0076,1100,2026-04-13
docling,ri-debedsar-amiquero-2026,ri-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/ri-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\ri-debedsar-amiquero-2026.pdf,1,ruc_emisor,20380795907,20380795907,1,6.2566,4339,2026-04-13
docling,ri-debedsar-amiquero-2026,ri-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/ri-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\ri-debedsar-amiquero-2026.pdf,1,tipo_documento,ri,,0,6.2566,4339,2026-04-13
docling,ri-debedsar-amiquero-2026,ri-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/ri-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\ri-debedsar-amiquero-2026.pdf,1,serie_numero,900-4-2026,,0,6.2566,4339,2026-04-13
docling,ri-debedsar-amiquero-2026,ri-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/ri-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\ri-debedsar-amiquero-2026.pdf,1,fecha_emision,2026-04-07,2026-04-07,1,6.2566,4339,2026-04-13
docling,ri-debedsar-amiquero-2026,ri-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/ri-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\ri-debedsar-amiquero-2026.pdf,1,moneda,PEN,PEN,1,6.2566,4339,2026-04-13
docling,ri-debedsar-amiquero-2026,ri-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/ri-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\ri-debedsar-amiquero-2026.pdf,1,monto_subtotal,,,N/A,6.2566,4339,2026-04-13
docling,ri-debedsar-amiquero-2026,ri-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/ri-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\ri-debedsar-amiquero-2026.pdf,1,monto_igv,,,N/A,6.2566,4339,2026-04-13
docling,ri-debedsar-amiquero-2026,ri-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/ri-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\ri-debedsar-amiquero-2026.pdf,1,monto_total,138.70,138.70,1,6.2566,4339,2026-04-13
docling,ri-debedsar-amiquero-2026,ri-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/ri-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\ri-debedsar-amiquero-2026.pdf,1,ruc_receptor,,,N/A,6.2566,4339,2026-04-13
docling,ri-debedsar-amiquero-2026,ri-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/ri-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\ri-debedsar-amiquero-2026.pdf,1,razon_social_emisor,,,N/A,6.2566,4339,2026-04-13
docling,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,1,ruc_emisor,20380795907,,0,1.2774,2454,2026-04-13
docling,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,1,tipo_documento,solicitud_viaticos,solicitud_viaticos,1,1.2774,2454,2026-04-13
docling,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,1,serie_numero,00233,,0,1.2774,2454,2026-04-13
docling,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,1,fecha_emision,2026-01-27,2026-02-06,0,1.2774,2454,2026-04-13
docling,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,1,moneda,PEN,,0,1.2774,2454,2026-04-13
docling,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,1,monto_subtotal,,,N/A,1.2774,2454,2026-04-13
docling,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,1,monto_igv,,,N/A,1.2774,2454,2026-04-13
